序号,园区名称,入驻企业,园区面积(亩),特色产业,园区位置,所属省,所属市,所属区县
2494,中国(上海)自由贸易试验区临港新片区管委会,13,,,上海市浦东新区申港大道200号,上海市,,浦东新区
2495,车墩工业区,13,,,上海市松江区车墩镇香车路,上海市,,松江区
2496,创客·巢文创园,13,,"文化,文化创意",上海市闵行区光华路638号,上海市,,闵行区
2497,上海朕天光电科技园,13,,光电,汇技路209号,上海市,,浦东新区
2498,金宝园工业区,13,,,上海市嘉定区宝园二路377号,上海市,,嘉定区
2499,智隽集团建筑产业园,13,,建筑,上海市浦东新区周祝公路3388号,上海市,,浦东新区
2500,嘉定区马东工业园区,13,,工业园,上海市嘉定区立新路24弄,上海市,,嘉定区
2501,莱必泰·歆翱创意园,13,,,上海市浦东新区康桥镇康杉路518号,上海市,,浦东新区
2502,上海连富创业园,13,,,上海市松江区九亭镇洋河浜路3号11幢A3层,上海市,,松江区
2503,宋庆龄少年儿童科技发明上海市示范基地,13,,,上海市虹口区塘沽路与百官街交叉口西50米,上海市,,虹口区
2504,金高里创意街区,13,,,上海市浦东新区金桥镇金高路1925弄7号楼,上海市,,浦东新区
2505,杨浦区青年公益服务支持中心公益性社会组织孵化园,13,,,上海市杨浦区白洋淀新村12号上海市杨浦区委团校,上海市,,杨浦区
2506,151创意园,13,,,上海市宝山区顾陈路与佳龙路交叉口西南约80米,上海市,,宝山区
2507,歆翱创意工坊,12,,,健鹏路118号,上海市,,松江区
2508,聚宝盆创意站,12,,,上海市黄浦区学宫街32号,上海市,,黄浦区
2509,上海阵仁环保产业园,12,,环保,上海市浦东新区川六公路2803号,上海市,,浦东新区
2510,鲲鹏900创新园,12,,,上海市闵行区昆阳路900号,上海市,,闵行区
2511,荣创创业园,12,,,上海市嘉定区宝安公路育兰二村西侧约290米,上海市,,嘉定区
2512,G60松江·安徽科创园北区,12,,,长浜路1155弄,上海市,,松江区
2513,上海永标智库浦东分园,12,,,周浦镇周祝公路1751号,上海市,,浦东新区
2514,大学生创业示范园,12,,,上海市杨浦区国定东路300号4号楼,上海市,,杨浦区
2515,驭荣文化创意园,12,,"文化,文化创意",嘉定·立新路与嘉富路路口西20米,上海市,,嘉定区
2516,三维工业园(九泾路),12,,工业园,上海市松江区九亭镇九泾路128弄5号,上海市,,松江区
2517,上海国家现代服务业软件产业化基地,12,,IT软件,上海市闵行区浦江镇联航路1588号,上海市,,闵行区
2518,南汇下沙工业园区,12,,工业园,上海市浦东新区下沙新街200弄-56号,上海市,,浦东新区
2519,洪东工业园区,12,,工业园,上海市杨浦区翔殷路115号附近,上海市,,杨浦区
2520,赫立工业园,12,,工业园,上海市松江区茸树路78号,上海市,,松江区
2521,上海光明村科技创业孵化基地,12,,,上海市奉贤区顺福路515号,上海市,,奉贤区
2522,颂尧智能制造园,11,,智能制造,上海市浦东新区泥城镇云汉路1489号,上海市,,浦东新区
2523,雅茹创意园,11,,,上海市松江区石湖荡镇塔汇路699号,上海市,,松江区
2524,吴泾科技园,11,,,上海市闵行区剑川路388号,上海市,,闵行区
2525,251盈松科技园,11,,,胜辛南路255弄与胜辛南路交叉处西南60米,上海市,,嘉定区
2526,春乐园区,11,,,上海市松江区金马路159号,上海市,,松江区
2527,上海外高桥国际贸易营运中心有限公司保税物流园区仓库,11,,物流园,上海市浦东新区外高桥保税区外高桥物流园区申非路41号D1-2A,上海市,,浦东新区
2528,意诺创意园,11,,,上海市松江区新桥镇莘松路1550号1号楼,上海市,,松江区
2529,绿潮科技园,11,,,上海市松江区施惠路格林豪泰快捷酒店松江万达广场茸梅路店西侧约160米,上海市,,松江区
2530,松港创意园,11,,,上海市青浦区华徐公路3029弄68-8,上海市,,青浦区
2531,上海市莘庄工业区(鑫都路),11,,,上海市闵行区鑫都路2551-2553号附近,上海市,,闵行区
2532,烁谷企汇园,11,,,上海市浦东新区工业园区陶桥路138号,上海市,,浦东新区
2533,得丘礼享谷,11,,,上海市闵行区申富路788号,上海市,,闵行区
2534,上海国际汽车城产业创新园,11,,汽车,上海市嘉定区宝安公路4205正南方向60米,上海市,,嘉定区
2535,上海张堰经济园区,11,,,上海市金山区金张公路212号,上海市,,金山区
2536,港彤科创园,11,,,上海市浦东新区丽正路1512号,上海市,,浦东新区
2537,水之园经济城,11,,,永靖路与树屏路中山北路北140米,上海市,,嘉定区
2538,园艺区,11,,,上海市松江区横港公路与泗宝路交叉口西北方向50米,上海市,,松江区
2539,永丰都市产业园,10,,,上海市松江区玉秀路136号17幢,上海市,,松江区
2540,上海煌懋园区,10,,,上海市宝山区李宝北路宝龙公寓北侧约260米,上海市,,宝山区
2541,弘光显示LED光电产业园,10,,"LED照明,光电",上海市嘉定区沪宜公路5825号,上海市,,嘉定区
2542,上海奉贤头桥经久园区,10,,,大庆西路与同进路交叉处东140米,上海市,,奉贤区
2543,博鹤包装工业园区,10,,"包装印刷,工业园",上海市金山区金山卫镇老卫清路525号,上海市,,金山区
2544,天猫产业园,10,,,田旺路与惠平路交叉口东北180米,上海市,,嘉定区
2545,旗开坊文创产业园,10,,"文化,文化创意",上海市浦东新区金豫路199号,上海市,,浦东新区
2546,子金商务园,10,,,惠南镇宣黄公路978号,上海市,,浦东新区
2547,仓城影视文化产业园,10,,"文化,影视",上海市松江区玉树路2160正西方向50米,上海市,,松江区
2548,上海漕泾经济园区第二产业园,10,,,上海市金山区板桥东路1002弄,上海市,,金山区
2549,上海松江出口加工区(华恒路),10,,,上海市松江区北松公路5688号,上海市,,松江区
2550,上海金南路七号工业园,10,,工业园,上海市青浦区金南路与罗田路交叉路口往西约70米,上海市,,青浦区
2551,春申创业园区,10,,,上海市徐汇区喜泰路255号,上海市,,徐汇区
2552,帛大创业经济园,10,,,上海市金山区罗星南路144号附近,上海市,,金山区
2553,上海金山经济园区,10,,,上海市金山区龙翔路与海芙路交叉路口往西南约100米,上海市,,金山区
2554,娄塘工业区,10,,,上海市嘉定区娄塘镇战斗公路,上海市,,嘉定区
2555,中国科学院中科丝普纶高新成果产学研基地,10,,,上海市杨浦区松花江路313-4附近,上海市,,杨浦区
2556,上南创意园,10,,,上海市浦东新区上南路4560号,上海市,,浦东新区
2557,远东智慧园区,9,,,油车路与徐潘路交叉口东南220米,上海市,,嘉定区
2558,LEOCAT STEAM科创基地,9,,,上海市松江区文诚路1480号211-213室,上海市,,松江区
2559,中山医疗技术产业园,9,,医疗,上海市松江区茸阳路与茸惠路交叉口西约160米,上海市,,松江区
2560,竖新小区,9,,,上海市崇明区竖新南路279号(崇明区竖河水利河道管理站东),上海市,,崇明区
2561,潮泰创意园,9,,,上海市闵行区漕宝路与环东一路交叉路口往东约100米,上海市,,闵行区
2562,上海贲拓仓储物流园,9,,物流园,上海市松江区叶辕路与泽叶公路交叉路口往东约190米,上海市,,松江区
2563,金融创新中心,9,,金融,临潼路与惠民路交叉口北约80米,上海市,,虹口区
2564,新鹤工业园,9,,工业园,上海市青浦区鹤祥路24号附近,上海市,,青浦区
2565,上海自贸试验区跨境电子商务服务港,9,,"电子商务,跨境电商",上海市浦东新区富特西一路289号B楼附近,上海市,,浦东新区
2566,南澳加科技园4,9,,,上海市奉贤区大叶公路6997-6999号,上海市,,奉贤区
2567,沪航科技园,9,,,亭林镇亭华路59号沪航科技园,上海市,,金山区
2568,上海聚科生物园区(关港基地),9,,,上海市徐汇区华泾镇银都路388号B幢,上海市,,徐汇区
2569,上海华严经济区驻沪办,9,,,上海市浦东新区浦三路736附近,上海市,,浦东新区
2570,真北路创意园,9,,,上海市普陀区长征镇真北路930弄49号,上海市,,普陀区
2571,智成文创园,9,,"文化,文化创意",上海市嘉定区六里中心路511号,上海市,,嘉定区
2572,富贵城工业园区,9,,工业园,上海市松江区北松公路6638号,上海市,,松江区
2573,慧峰创意园,9,,,上海市闵行区金都路1165弄150号,上海市,,闵行区
2574,1685汽车产业园,9,,汽车,上海市宝山区江杨南路1685号,上海市,,宝山区
2575,苏州(相城)数字经济创新产业园,9,,,上海市闵行区申虹路958弄2号,上海市,,闵行区
2576,东衡园区,9,,,上海市静安区民和路145号,上海市,,静安区
2577,懿禾创意园,9,,,上海市闵行区北吴路718号,上海市,,闵行区
2578,上海市农业标准化示范区,9,,,上海市浦东新区棋瓦路与葡萄路交叉口南50米,上海市,,浦东新区
2579,吴淞镇街道经济园区,9,,,上海市宝山区淞浦路492号,上海市,,宝山区
2580,金山区残疾人创业孵化园,9,,,上海市金山区众益街与塘园路交叉口西约100米,上海市,,金山区
2581,上海沪寰工业园,9,,工业园,上海市松江区新波路358弄,上海市,,松江区
2582,上海臣川科印展示园区,8,,,上海市闵行区景联路388附近,上海市,,闵行区
2583,上海绿华影达文体新经济产业园,8,,,上海市静安区北京西路1394号附近,上海市,,静安区
2584,漕河泾开发区(漕宝路),8,,,漕河泾新兴技术开发区漕宝路1015号e座,上海市,,徐汇区
2585,金桥新能源汽车产业基地,8,,"汽车,新能源汽车",上海市浦东新区金京路2121号,上海市,,浦东新区
2586,环球(上海)科创产业园,8,,,上海市金山区枫泾泾商路与枫美路交叉路口往东北约50米,上海市,,金山区
2587,民生·九服科技园,8,,,上海市松江区九亭镇涞亭南路108号,上海市,,松江区
2588,上海市科技创业中心863软件孵化分中心,8,,IT软件,上海市闵行区浦江镇上海市科技创业中心,上海市,,闵行区
2589,辰金科技园,8,,,上海市浦东新区新金桥路1996号,上海市,,浦东新区
2590,松港·闵新创意园,8,,,上海市松江区新桥镇金都西路1000号,上海市,,松江区
2591,心创造创业孵化器,8,,,上海市浦东新区康桥东路518号8号楼,上海市,,浦东新区
2592,张江药谷国家级科技企业孵化器,8,,医药,爱迪生路与蔡伦路交叉口西北40米,上海市,,浦东新区
2593,润洋公司园区,8,,,上海市松江区沧泾路与寅青路交叉路口往西南约200米,上海市,,松江区
2594,麦腾未来城,8,,,上海市闵行区罗锦路218号,上海市,,闵行区
2595,互联宝地锦溥园,8,,,湄浦路330号乙1,上海市,,宝山区
2596,闸北万荣开业园区,8,,,上海市静安区彭浦镇万荣路908号南楼,上海市,,静安区
2597,佳钢科技园,8,,,小昆山镇中德路225号,上海市,,松江区
2598,上海上生慧谷生物科技园,8,,生物科技,延安西路1326号生物大厦,上海市,,长宁区
2599,美达菱文化创意园,8,,"文化,文化创意",上海市嘉定区安亭镇黄渡镇华浦路1号,上海市,,嘉定区
2600,诺旋智能科技产业园,8,,,上海市松江区香车路269号,上海市,,松江区
2601,嘉御影视产业园A区,8,,影视,上海市杨浦区军工路1076号174幢,上海市,,杨浦区
2602,申野工业园,8,,工业园,上海市金山区金张公路3188号,上海市,,金山区
2603,上海高乘产业园,7,,,上海市浦东新区苗桥路455弄10号,上海市,,浦东新区
2604,科泰·中孚汽车科技园,7,,汽车,崧华路688号,上海市,,青浦区
2605,上海嘉定高科技园区(希望路),7,,,上海市嘉定区希望路,上海市,,嘉定区
2606,上海胡桥经济园区,7,,,楚华北路2299号,上海市,,奉贤区
2607,龙润科技产业园,7,,,上海市奉贤区神州路639号,上海市,,奉贤区
2608,都市型工业园区,7,,工业园,上海市静安区普善路与毛家弄交叉口西北50米,上海市,,静安区
2609,张江·青浦人工智能产业园,7,,人工智能,上海市青浦区华浦路500号,上海市,,青浦区
2610,上企创新园,7,,,上海市杨浦区五角场镇世界路141号,上海市,,杨浦区
2611,SRC+D工业园,7,,工业园,上海市松江区民强路1235号,上海市,,松江区
2612,福贵诚工业园(寅青路),7,,工业园,上海市松江区寅青路与沧泾路交叉口西50米,上海市,,松江区
2613,天壹坊创意园,7,,,上海市静安区延安中路596号,上海市,,静安区
2614,尚街Loft五维空间创意园,7,,,上海市杨浦区军工路1436号,上海市,,杨浦区
2615,御洲联创谷,7,,,上海市嘉定区沪宜公路5374号,上海市,,嘉定区
2616,大学生创新创业孵化园,7,,,上海市静安区彭浦镇晋城路450号,上海市,,静安区
2617,微衡智谷,7,,,上海市浦东新区南芦公路8号,上海市,,浦东新区
2618,苗桥路455弄园区,7,,,上海市浦东新区苗桥路455弄,上海市,,浦东新区
2619,上海永谊实业有限公司工业园区,7,,工业园,上海市松江区九亭镇寅青路398号,上海市,,松江区
2620,临港泥城分城区,7,,,上海市浦东新区南芦公路1755号,上海市,,浦东新区
2621,区块链聚集区,7,,,上海市嘉定区X033(浏翔公路),上海市,,嘉定区
2622,上海第七棉纺厂园区,7,,,上海市浦东新区康沈路2001号,上海市,,浦东新区
2623,上海市松江工业区东部新区,7,,,上海市松江区新飞路50号,上海市,,松江区
2624,曹行劳务园区,7,,,上海市闵行区梅陇镇向阳路251号,上海市,,闵行区
2625,奉贤区四团工业园区,7,,工业园,上海市奉贤区堂前街与平福路交叉口西南50米,上海市,,奉贤区
2626,新良晨家园,7,,,星华路金沙鼎苑西侧约30米,上海市,,嘉定区
2627,靠浦实业朝阳1959文化产业园,7,,文化,上海市浦东新区沪南公路5285号,上海市,,浦东新区
2628,张创奥米生物医药产业园,7,,"生物医药,医药",上海市松江区泾车路69号附近,上海市,,松江区
2629,万国数据上海浦江数据中心园区,7,,,上海市闵行区浦星公路699号,上海市,,闵行区
2630,汇智·金昌新闵园区,7,,,上海市松江区申南二路137号,上海市,,松江区
